ID,DayClassification,DayClassificationID
4020,Weekday,4020
4021,Weekday,4021
4022,Weekday,4022
4023,Weekday,4023
4024,Weekday,4024
4025,Weekday,4025
4026,Weekday,4026
4027,Weekday,4027
4028,Weekday,4028
4029,Weekday,4029
4030,Weekday,4030
4031,Weekday,4031
4032,Weekday,4032
4033,Weekday,4033
4034,Weekday,4034
4035,Weekday,4035
4036,Weekend,4036
4037,Weekend,4037
4038,Weekend,4038
4039,Weekend,4039
4040,Weekend,4040
4041,Weekend,4041
4042,Weekend,4042
4043,Weekend,4043
4044,Weekend,4044
4045,Weekend,4045
4046,Weekday,4046
4047,Weekday,4047
4048,Weekday,4048
4049,Weekday,4049
4050,Weekday,4050
4051,Weekday,4051
4052,Weekday,4052
4053,Weekday,4053
4054,Weekday,4054
4055,Weekday,4055
4056,Weekday,4056
4057,Weekday,4057
4058,Weekday,4058
4059,Weekend,4059
4060,Weekend,4060
4061,Weekend,4061
4062,Weekend,4062
4063,Weekend,4063
4064,Weekend,4064
4065,Weekend,4065
4066,Weekend,4066
4067,Weekend,4067
4068,Weekend,4068
4069,Weekend,4069
4070,Weekend,4070
4071,Weekend,4071
4072,Weekend,4072
4073,Weekend,4073
4074,Weekend,4074
4075,Weekend,4075
4076,Weekend,4076
4077,Weekend,4077
4078,Weekend,4078
4079,Weekday,4079
4080,Weekday,4080
4081,Weekday,4081
4082,Weekday,4082
4083,Weekday,4083
4084,Weekday,4084
4085,Weekday,4085
4086,Weekday,4086
4087,Weekday,4087
4088,Weekday,4088
4089,Weekday,4089
4090,Weekday,4090
4091,Weekday,4091
4092,Weekday,4092
4093,Weekday,4093
4094,Weekday,4094
4095,Weekday,4095
4096,Weekday,4096
4097,Weekday,4097
4098,Weekday,4098
4099,Weekday,4099
4100,Weekday,4100
4101,Weekday,4101
4102,Weekday,4102
4103,Weekday,4103
4104,Weekday,4104
4105,Weekday,4105
4106,Weekday,4106
4107,Weekday,4107
4108,Weekday,4108
4109,Weekday,4109
4110,Weekday,4110
4111,Weekday,4111
4112,Weekday,4112
4113,Weekday,4113
4114,Weekday,4114
4115,Weekday,4115
4116,Weekday,4116
4117,Weekday,4117
4118,Weekday,4118
4119,Weekday,4119
4120,Weekday,4120
4121,Weekday,4121
4122,Weekday,4122
4123,Weekday,4123
4124,Weekday,4124
4125,Weekday,4125
4126,Weekend,4126
4127,Weekend,4127
4128,Weekend,4128
4129,Weekend,4129
4130,Weekend,4130
4131,Weekend,4131
4132,Weekend,4132
4133,Weekend,4133
4134,Weekend,4134
4135,Weekend,4135
4136,Weekday,4136
4137,Weekday,4137
4138,Weekday,4138
4139,Weekday,4139
4140,Weekend,4140
4141,Weekend,4141
4142,Weekend,4142
4143,Weekend,4143
4144,Weekend,4144
4145,Weekend,4145
4146,Weekend,4146
4147,Weekend,4147
4148,Weekend,4148
4149,Weekend,4149
4150,Weekend,4150
4151,Weekend,4151
4152,Weekend,4152
4153,Weekend,4153
4154,Weekend,4154
4155,Weekend,4155
4156,Weekend,4156
4157,Weekend,4157
4158,Weekend,4158
4159,Weekend,4159
4160,Weekend,4160
4161,Weekend,4161
4162,Weekend,4162
4163,Weekend,4163
4164,Weekend,4164
4165,Weekend,4165
4166,Weekend,4166
4167,Weekend,4167
4168,Weekend,4168
4169,Weekend,4169
4170,Weekend,4170
4171,Weekend,4171
4172,Weekend,4172
4173,Weekend,4173
4174,Weekend,4174
4175,Weekend,4175
4176,Weekend,4176
4177,Weekend,4177
4178,Weekend,4178
4179,Weekend,4179
4180,Weekend,4180
4181,Weekend,4181
4182,Weekend,4182
4183,Weekend,4183
4184,Weekend,4184
4185,Weekend,4185
4186,Weekday,4186
4187,Weekday,4187
4188,Weekday,4188
4189,Weekday,4189
4190,Weekday,4190
4191,Weekday,4191
4192,Weekday,4192
4193,Weekday,4193
4194,Weekday,4194
4195,Weekday,4195
4196,Weekday,4196
4197,Weekday,4197
4198,Weekday,4198
4199,Weekday,4199
4200,Weekday,4200
4201,Weekday,4201
4202,Weekday,4202
4203,Weekday,4203
4204,Weekday,4204
4205,Weekday,4205
4206,Weekday,4206
4207,Weekday,4207
4208,Weekday,4208
4209,Weekday,4209
4210,Weekday,4210
4211,Weekday,4211
4212,Weekday,4212
4213,Weekday,4213
4214,Weekday,4214
4215,Weekday,4215
4216,Weekday,4216
4217,Weekday,4217
4218,Weekday,4218
4219,Weekday,4219
4220,Weekday,4220
4221,Weekday,4221
4222,Weekday,4222
4223,Weekday,4223
4224,Weekday,4224
4225,Weekday,4225
4226,Weekday,4226
4227,Weekday,4227
4228,Weekday,4228
4229,Weekday,4229
4230,Weekday,4230
4231,Weekday,4231
4232,Weekday,4232
4233,Weekend,4233
4234,Weekend,4234
4235,Weekday,4235
4236,Weekday,4236
4237,Weekday,4237
4238,Weekday,4238
4239,Weekday,4239
4240,Weekday,4240
4241,Weekday,4241
4242,Weekday,4242
4243,Weekday,4243
4244,Weekday,4244
4245,Weekend,4245
4246,Weekend,4246
4247,Weekend,4247
4248,Weekend,4248
4249,Weekend,4249
4250,Weekend,4250
4251,Weekend,4251
4252,Weekend,4252
4253,Weekend,4253
4254,Weekend,4254
4255,Weekend,4255
4256,Weekend,4256
4257,Weekend,4257
4258,Weekend,4258
4259,Weekend,4259
4260,Weekend,4260
4261,Weekend,4261
4262,Weekend,4262
4263,Weekend,4263
4264,Weekend,4264
4265,Weekend,4265
4266,Weekend,4266
4267,Weekend,4267
4268,Weekend,4268
4269,Weekend,4269
4270,Weekend,4270
4271,Weekend,4271
4272,Weekend,4272
4273,Weekend,4273
4274,Weekend,4274
4275,Weekend,4275
4276,Weekend,4276
4277,Weekend,4277
4278,Weekend,4278
4279,Weekday,4279
4280,Weekday,4280
4281,Weekday,4281
4282,Weekday,4282
4283,Weekday,4283
4284,Weekday,4284
4285,Weekday,4285
4286,Weekday,4286
4287,Weekday,4287
4288,Weekday,4288
4289,Weekday,4289
4290,Weekday,4290
4291,Weekday,4291
4292,Weekday,4292
4293,Weekday,4293
4294,Weekday,4294
4295,Weekday,4295
4296,Weekday,4296
4297,Weekday,4297
4298,Weekday,4298
4299,Weekday,4299
4300,Weekday,4300
4301,Weekday,4301
4302,Weekday,4302
4303,Weekday,4303
4304,Weekday,4304
4305,Weekday,4305
4306,Weekday,4306
4307,Weekday,4307
4308,Weekday,4308
4309,Weekday,4309
4310,Weekday,4310
4311,Weekday,4311
4312,Weekday,4312
4313,Weekday,4313
4314,Weekday,4314
4315,Weekday,4315
4316,Weekday,4316
4317,Weekday,4317
4318,Weekday,4318
4319,Weekday,4319
4320,Weekday,4320
4321,Weekend,4321
4322,Weekend,4322
4323,Weekend,4323
4324,Weekend,4324
4325,Weekend,4325
4326,Weekend,4326
4327,Weekend,4327
4328,Weekend,4328
4329,Weekday,4329
4330,Weekday,4330
4331,Weekday,4331
4332,Weekday,4332
4333,Weekday,4333
4334,Weekday,4334
4335,Weekday,4335
4336,Weekday,4336
4337,Weekday,4337
4338,Weekday,4338
4339,Weekday,4339
4340,Weekday,4340
4341,Weekday,4341
4342,Weekend,4342
4343,Weekend,4343
4344,Weekend,4344
4345,Weekend,4345
4346,Weekend,4346
4347,Weekend,4347
4348,Weekend,4348
4349,Weekend,4349
4350,Weekend,4350
4351,Weekend,4351
4352,Weekend,4352
4353,Weekend,4353
4354,Weekend,4354
4355,Weekend,4355
4356,Weekend,4356
4357,Weekend,4357
4358,Weekend,4358
4359,Weekend,4359
4360,Weekend,4360
4361,Weekend,4361
4362,Weekend,4362
4363,Weekend,4363
4364,Weekend,4364
4365,Weekend,4365
4366,Weekend,4366
4367,Weekend,4367
4368,Weekend,4368
4369,Weekend,4369
4370,Weekend,4370
4371,Weekend,4371
4372,Weekend,4372
4373,Weekend,4373
4374,Weekend,4374
4375,Weekend,4375
4376,Weekend,4376
4377,Weekend,4377
4378,Weekday,4378
4379,Weekday,4379
4380,Weekday,4380
4381,Weekday,4381
4382,Weekday,4382
4383,Weekday,4383
4384,Weekday,4384
4385,Weekday,4385
4386,Weekday,4386
4387,Weekday,4387
4388,Weekday,4388
4389,Weekday,4389
4390,Weekday,4390
4391,Weekday,4391
4392,Weekday,4392
4393,Weekday,4393
4394,Weekday,4394
4395,Weekday,4395
4396,Weekday,4396
4397,Weekday,4397
4398,Weekday,4398
4399,Weekday,4399
4400,Weekday,4400
4401,Weekday,4401
4402,Weekday,4402
4403,Weekday,4403
4404,Weekday,4404
4405,Weekday,4405
4406,Weekday,4406
4407,Weekday,4407
4408,Weekday,4408
4409,Weekday,4409
4410,Weekday,4410
4411,Weekend,4411
4412,Weekend,4412
4413,Weekday,4413
4414,Weekday,4414
4415,Weekday,4415
4416,Weekday,4416
4417,Weekday,4417
4418,Weekday,4418
4419,Weekday,4419
4420,Weekday,4420
4421,Weekend,4421
4422,Weekend,4422
4423,Weekend,4423
4424,Weekend,4424
4425,Weekend,4425
4426,Weekend,4426
4427,Weekend,4427
4428,Weekend,4428
4429,Weekend,4429
4430,Weekend,4430
4431,Weekend,4431
4432,Weekend,4432
4433,Weekend,4433
4434,Weekend,4434
4435,Weekend,4435
4436,Weekend,4436
4437,Weekend,4437
4438,Weekend,4438
4439,Weekend,4439
4440,Weekend,4440
4441,Weekend,4441
4442,Weekend,4442
4443,Weekend,4443
4444,Weekend,4444
4445,Weekend,4445
4446,Weekend,4446
4447,Weekend,4447
4448,Weekend,4448
4449,Weekend,4449
4450,Weekend,4450
4451,Weekend,4451
4452,Weekend,4452
4453,Weekend,4453
4454,Weekend,4454
4455,Weekend,4455
4456,Weekend,4456
4457,Weekend,4457
4458,Weekend,4458
4459,Weekend,4459
4460,Weekend,4460
4461,Weekday,4461
4462,Weekday,4462
4463,Weekday,4463
4464,Weekday,4464
4465,Weekday,4465
4466,Weekday,4466
4467,Weekday,4467
4468,Weekday,4468
4469,Weekday,4469
4470,Weekday,4470
4471,Weekday,4471
4472,Weekday,4472
4473,Weekday,4473
4474,Weekday,4474
4475,Weekday,4475
4476,Weekday,4476
4477,Weekday,4477
4478,Weekday,4478
4479,Weekday,4479
4480,Weekday,4480
4481,Weekday,4481
4482,Weekday,4482
4483,Weekday,4483
4484,Weekday,4484
4485,Weekday,4485
4486,Weekday,4486
4487,Weekday,4487
4488,Weekday,4488
4489,Weekday,4489
4490,Weekday,4490
4491,Weekday,4491
4492,Weekday,4492
4493,Weekday,4493
4494,Weekday,4494
4495,Weekday,4495
4496,Weekday,4496
4497,Weekday,4497
4498,Weekday,4498
4499,Weekday,4499
4500,Weekday,4500
4501,Weekend,4501
4502,Weekend,4502
4503,Weekend,4503
4504,Weekend,4504
4505,Weekend,4505
4506,Weekend,4506
4507,Weekend,4507
4508,Weekend,4508
4509,Weekend,4509
4510,Weekday,4510
4511,Weekday,4511
4512,Weekday,4512
4513,Weekday,4513
4514,Weekday,4514
4515,Weekday,4515
4516,Weekday,4516
4517,Weekday,4517
4518,Weekday,4518
4519,Weekday,4519
4520,Weekday,4520
4521,Weekend,4521
4522,Weekend,4522
4523,Weekend,4523
4524,Weekend,4524
4525,Weekend,4525
4526,Weekend,4526
4527,Weekend,4527
4528,Weekend,4528
4529,Weekend,4529
4530,Weekend,4530
4531,Weekend,4531
4532,Weekend,4532
4533,Weekend,4533
4534,Weekend,4534
4535,Weekend,4535
4536,Weekend,4536
4537,Weekend,4537
4538,Weekend,4538
4539,Weekend,4539
4540,Weekend,4540
4541,Weekend,4541
4542,Weekend,4542
4543,Weekend,4543
4544,Weekend,4544
4545,Weekend,4545
4546,Weekend,4546
4547,Weekend,4547
4548,Weekday,4548
4549,Weekday,4549
4550,Weekday,4550
4551,Weekday,4551
4552,Weekday,4552
4553,Weekday,4553
4554,Weekday,4554
4555,Weekday,4555
4556,Weekday,4556
4557,Weekday,4557
4558,Weekday,4558
4559,Weekday,4559
4560,Weekday,4560
4561,Weekday,4561
4562,Weekday,4562
4563,Weekday,4563
4564,Weekday,4564
4565,Weekday,4565
4566,Weekday,4566
4567,Weekday,4567
4568,Weekday,4568
4569,Weekday,4569
4570,Weekday,4570
4571,Weekday,4571
4572,Weekday,4572
4573,Weekday,4573
4574,Weekday,4574
4575,Weekday,4575
4576,Weekday,4576
4577,Weekday,4577
4578,Weekday,4578
4579,Weekday,4579
4580,Weekday,4580
4581,Weekday,4581
4582,Weekday,4582
4583,Weekday,4583
4584,Weekday,4584
4585,Weekday,4585
4586,Weekday,4586
4587,Weekday,4587
4588,Weekday,4588
4589,Weekday,4589
4590,Weekday,4590
4591,Weekday,4591
4592,Weekday,4592
4593,Weekday,4593
4594,Weekday,4594
4595,Weekend,4595
4596,Weekend,4596
4597,Weekend,4597
4598,Weekend,4598
4599,Weekend,4599
4600,Weekend,4600
4601,Weekday,4601
4602,Weekday,4602
4603,Weekday,4603
4604,Weekday,4604
4605,Weekday,4605
4606,Weekday,4606
4607,Weekday,4607
4608,Weekday,4608
4609,Weekday,4609
4610,Weekend,4610
4611,Weekend,4611
4612,Weekend,4612
4613,Weekend,4613
4614,Weekend,4614
4615,Weekend,4615
4616,Weekend,4616
4617,Weekend,4617
4618,Weekend,4618
4619,Weekend,4619
4620,Weekend,4620
4621,Weekend,4621
4622,Weekend,4622
4623,Weekend,4623
4624,Weekend,4624
4625,Weekend,4625
4626,Weekend,4626
4627,Weekend,4627
4628,Weekend,4628
4629,Weekend,4629
4630,Weekend,4630
4631,Weekend,4631
4632,Weekend,4632
4633,Weekend,4633
4634,Weekend,4634
4635,Weekend,4635
4636,Weekend,4636
4637,Weekend,4637
4638,Weekend,4638
4639,Weekday,4639
4640,Weekday,4640
4641,Weekday,4641
4642,Weekday,4642
4643,Weekday,4643
4644,Weekday,4644
4645,Weekday,4645
4646,Weekday,4646
4647,Weekday,4647
4648,Weekday,4648
4649,Weekday,4649
4650,Weekday,4650
4651,Weekday,4651
4652,Weekday,4652
4653,Weekday,4653
4654,Weekday,4654
4655,Weekday,4655
4656,Weekday,4656
4657,Weekday,4657
4658,Weekday,4658
4659,Weekday,4659
4660,Weekday,4660
4661,Weekday,4661
4662,Weekday,4662
4663,Weekday,4663
4664,Weekday,4664
4665,Weekday,4665
4666,Weekday,4666
4667,Weekday,4667
4668,Weekend,4668
4669,Weekend,4669
4670,Weekend,4670
4671,Weekend,4671
4672,Weekend,4672
4673,Weekend,4673
4674,Weekend,4674
4675,Weekend,4675
4676,Weekend,4676
4677,Weekday,4677
4678,Weekday,4678
4679,Weekday,4679
4680,Weekday,4680
4681,Weekday,4681
4682,Weekday,4682
4683,Weekend,4683
4684,Weekend,4684
4685,Weekend,4685
4686,Weekend,4686
4687,Weekend,4687
4688,Weekend,4688
4689,Weekend,4689
4690,Weekend,4690
4691,Weekend,4691
4692,Weekend,4692
4693,Weekend,4693
4694,Weekend,4694
4695,Weekend,4695
4696,Weekend,4696
4697,Weekend,4697
4698,Weekend,4698
4699,Weekend,4699
4700,Weekend,4700
4701,Weekend,4701
4702,Weekend,4702
4703,Weekend,4703
4704,Weekend,4704
4705,Weekend,4705
4706,Weekend,4706
4707,Weekend,4707
4708,Weekend,4708
4709,Weekend,4709
4710,Weekday,4710
4711,Weekday,4711
4712,Weekday,4712
4713,Weekday,4713
4714,Weekday,4714
4715,Weekday,4715
4716,Weekday,4716
4717,Weekday,4717
4718,Weekday,4718
4719,Weekday,4719
4720,Weekday,4720
4721,Weekday,4721
4722,Weekday,4722
4723,Weekday,4723
4724,Weekday,4724
4725,Weekday,4725
4726,Weekday,4726
4727,Weekday,4727
4728,Weekday,4728
4729,Weekday,4729
4730,Weekday,4730
4731,Weekday,4731
4732,Weekday,4732
4733,Weekday,4733
4734,Weekday,4734
4735,Weekday,4735
4736,Weekday,4736
4737,Weekday,4737
4738,Weekday,4738
4739,Weekday,4739
4740,Weekday,4740
4741,Weekday,4741
4742,Weekday,4742
4743,Weekday,4743
4744,Weekday,4744
4745,Weekday,4745
4746,Weekday,4746
4747,Weekday,4747
4748,Weekday,4748
4749,Weekday,4749
4750,Weekday,4750
4751,Weekday,4751
4752,Weekday,4752
4753,Weekday,4753
4754,Weekend,4754
4755,Weekend,4755
4756,Weekend,4756
4757,Weekend,4757
4758,Weekend,4758
4759,Weekend,4759
4760,Weekday,4760
4761,Weekday,4761
4762,Weekday,4762
4763,Weekend,4763
4764,Weekend,4764
4765,Weekend,4765
4766,Weekend,4766
4767,Weekend,4767
4768,Weekend,4768
4769,Weekend,4769
4770,Weekend,4770
4771,Weekend,4771
4772,Weekend,4772
4773,Weekend,4773
4774,Weekend,4774
4775,Weekend,4775
4776,Weekend,4776
4777,Weekend,4777
4778,Weekend,4778
4779,Weekend,4779
4780,Weekend,4780
4781,Weekend,4781
4782,Weekend,4782
4783,Weekend,4783
4784,Weekend,4784
4785,Weekend,4785
4786,Weekday,4786
4787,Weekday,4787
4788,Weekday,4788
4789,Weekday,4789
4790,Weekday,4790
4791,Weekday,4791
4792,Weekday,4792
4793,Weekday,4793
4794,Weekday,4794
4795,Weekday,4795
4796,Weekday,4796
4797,Weekday,4797
4798,Weekday,4798
4799,Weekday,4799
4800,Weekday,4800
4801,Weekday,4801
4802,Weekday,4802
4803,Weekday,4803
4804,Weekday,4804
4805,Weekday,4805
4806,Weekday,4806
4807,Weekday,4807
4808,Weekday,4808
4809,Weekday,4809
4810,Weekday,4810
4811,Weekday,4811
4812,Weekday,4812
4813,Weekday,4813
4814,Weekday,4814
4815,Weekday,4815
4816,Weekday,4816
4817,Weekday,4817
4818,Weekday,4818
4819,Weekday,4819
4820,Weekday,4820
4821,Weekday,4821
4822,Weekday,4822
4823,Weekday,4823
4824,Weekday,4824
4825,Weekday,4825
4826,Weekday,4826
4827,Weekday,4827
4828,Weekday,4828
4829,Weekend,4829
4830,Weekend,4830
4831,Weekend,4831
4832,Weekday,4832
4833,Weekday,4833
4834,Weekday,4834
4835,Weekday,4835
4836,Weekday,4836
4837,Weekday,4837
4838,Weekday,4838
4839,Weekday,4839
4840,Weekday,4840
4841,Weekday,4841
4842,Weekday,4842
4843,Weekday,4843
4844,Weekday,4844
4845,Weekend,4845
4846,Weekend,4846
4847,Weekend,4847
4848,Weekend,4848
4849,Weekend,4849
4850,Weekend,4850
4851,Weekend,4851
4852,Weekend,4852
4853,Weekend,4853
4854,Weekend,4854
4855,Weekend,4855
4856,Weekend,4856
4857,Weekend,4857
4858,Weekend,4858
4859,Weekend,4859
4860,Weekend,4860
4861,Weekend,4861
4862,Weekend,4862
4863,Weekend,4863
4864,Weekend,4864
4865,Weekend,4865
4866,Weekend,4866
4867,Weekend,4867
4868,Weekend,4868
4869,Weekend,4869
4870,Weekend,4870
4871,Weekend,4871
4872,Weekend,4872
4873,Weekend,4873
4874,Weekend,4874
4875,Weekend,4875
4876,Weekend,4876
4877,Weekend,4877
4878,Weekend,4878
4879,Weekend,4879
4880,Weekend,4880
4881,Weekend,4881
4882,Weekend,4882
4883,Weekday,4883
4884,Weekday,4884
4885,Weekday,4885
4886,Weekday,4886
4887,Weekday,4887
4888,Weekday,4888
4889,Weekday,4889
4890,Weekday,4890
4891,Weekday,4891
4892,Weekday,4892
4893,Weekday,4893
4894,Weekday,4894
4895,Weekday,4895
4896,Weekday,4896
4897,Weekday,4897
4898,Weekday,4898
4899,Weekday,4899
4900,Weekday,4900
4901,Weekday,4901
4902,Weekday,4902
4903,Weekday,4903
4904,Weekday,4904
4905,Weekday,4905
4906,Weekday,4906
4907,Weekday,4907
4908,Weekday,4908
4909,Weekday,4909
4910,Weekday,4910
4911,Weekday,4911
4912,Weekday,4912
4913,Weekday,4913
4914,Weekday,4914
4915,Weekday,4915
4916,Weekday,4916
4917,Weekday,4917
4918,Weekday,4918
4919,Weekday,4919
4920,Weekday,4920
4921,Weekday,4921
4922,Weekday,4922
4923,Weekday,4923
4924,Weekday,4924
4925,Weekday,4925
4926,Weekday,4926
4927,Weekday,4927
4928,Weekday,4928
4929,Weekday,4929
4930,Weekday,4930
4931,Weekday,4931
4932,Weekend,4932
4933,Weekend,4933
4934,Weekend,4934
4935,Weekend,4935
4936,Weekday,4936
4937,Weekday,4937
4938,Weekday,4938
4939,Weekday,4939
4940,Weekday,4940
4941,Weekday,4941
4942,Weekday,4942
4943,Weekday,4943
4944,Weekday,4944
4945,Weekday,4945
4946,Weekday,4946
4947,Weekend,4947
4948,Weekend,4948
4949,Weekend,4949
4950,Weekend,4950
4951,Weekend,4951
4952,Weekend,4952
4953,Weekend,4953
4954,Weekend,4954
4955,Weekend,4955
4956,Weekend,4956
4957,Weekend,4957
4958,Weekend,4958
4959,Weekend,4959
4960,Weekend,4960
4961,Weekend,4961
4962,Weekend,4962
4963,Weekend,4963
4964,Weekend,4964
4965,Weekend,4965
4966,Weekend,4966
4967,Weekend,4967
4968,Weekend,4968
4969,Weekend,4969
4970,Weekend,4970
4971,Weekend,4971
4972,Weekend,4972
4973,Weekend,4973
4974,Weekend,4974
4975,Weekend,4975
4976,Weekend,4976
4977,Weekend,4977
4978,Weekend,4978
4979,Weekday,4979
4980,Weekday,4980
4981,Weekday,4981
4982,Weekday,4982
4983,Weekday,4983
4984,Weekday,4984
4985,Weekday,4985
4986,Weekday,4986
4987,Weekday,4987
4988,Weekday,4988
4989,Weekday,4989
4990,Weekday,4990
4991,Weekday,4991
4992,Weekday,4992
4993,Weekday,4993
4994,Weekday,4994
4995,Weekday,4995
4996,Weekday,4996
4997,Weekday,4997
4998,Weekday,4998
4999,Weekday,4999
5000,Weekday,5000
5001,Weekday,5001
5002,Weekday,5002
5003,Weekday,5003
5004,Weekday,5004
5005,Weekday,5005
5006,Weekday,5006
5007,Weekday,5007
5008,Weekday,5008
5009,Weekday,5009
5010,Weekday,5010
5011,Weekday,5011
5012,Weekday,5012
5013,Weekday,5013
5014,Weekday,5014
5015,Weekday,5015
5016,Weekday,5016
5017,Weekday,5017
5018,Weekday,5018
5019,Weekday,5019
5020,Weekday,5020
5021,Weekday,5021
5022,Weekday,5022
5023,Weekday,5023
5024,Weekend,5024
5025,Weekend,5025
5026,Weekend,5026
5027,Weekend,5027
5028,Weekend,5028
5029,Weekend,5029
5030,Weekend,5030
5031,Weekend,5031
5032,Weekend,5032
5033,Weekday,5033
5034,Weekday,5034
5035,Weekday,5035
5036,Weekday,5036
5037,Weekday,5037
5038,Weekday,5038
5039,Weekday,5039
5040,Weekday,5040
5041,Weekday,5041
5042,Weekday,5042
5043,Weekday,5043
5044,Weekday,5044
5045,Weekday,5045
5046,Weekend,5046
5047,Weekend,5047
5048,Weekend,5048
5049,Weekend,5049
5050,Weekend,5050
5051,Weekend,5051
5052,Weekend,5052
5053,Weekend,5053
5054,Weekend,5054
5055,Weekend,5055
5056,Weekend,5056
5057,Weekend,5057
5058,Weekend,5058
5059,Weekend,5059
5060,Weekend,5060
5061,Weekend,5061
5062,Weekday,5062
5063,Weekday,5063
5064,Weekday,5064
5065,Weekday,5065
5066,Weekday,5066
5067,Weekday,5067
5068,Weekday,5068
5069,Weekday,5069
5070,Weekday,5070
5071,Weekday,5071
5072,Weekday,5072
5073,Weekday,5073
5074,Weekday,5074
5075,Weekday,5075
5076,Weekday,5076
5077,Weekday,5077
5078,Weekday,5078
5079,Weekday,5079
5080,Weekday,5080
5081,Weekday,5081
5082,Weekday,5082
5083,Weekday,5083
5084,Weekday,5084
5085,Weekday,5085
5086,Weekday,5086
5087,Weekday,5087
5088,Weekday,5088
5089,Weekday,5089
5090,Weekday,5090
5091,Weekday,5091
5092,Weekday,5092
5093,Weekday,5093
5094,Weekday,5094
5095,Weekday,5095
5096,Weekday,5096
5097,Weekday,5097
5098,Weekday,5098
5099,Weekday,5099
5100,Weekday,5100
5101,Weekday,5101
5102,Weekday,5102
5103,Weekday,5103
5104,Weekday,5104
5105,Weekday,5105
5106,Weekday,5106
5107,Weekday,5107
5108,Weekday,5108
5109,Weekday,5109
5110,Weekday,5110
5111,Weekday,5111
5112,Weekend,5112
5113,Weekend,5113
5114,Weekend,5114
5115,Weekday,5115
5116,Weekday,5116
5117,Weekday,5117
